block_len,state,score_decile,score_min,score_max,actual_mass,iid_mass,survival_ratio
3,early_growth|deep_32_63|odd,1,-2.4460785796595514,-1.646970722941768,0.00023167804479599038,0.0003614428509536564,0.6409811238061968
3,early_growth|deep_32_63|odd,2,-1.6465400851537098,-1.0732949906952098,0.00024582169055938747,0.0003450231423330617,0.7124788467728002
3,early_growth|deep_32_63|odd,3,-1.0731919494042466,-0.616943107826371,0.0002770565629005435,0.00031492560855458387,0.879752409377414
3,early_growth|deep_32_63|odd,4,-0.6168278478481412,-0.19083593637189655,0.0002945585966110232,0.00030238258635838976,0.9741255280550667
3,early_growth|deep_32_63|odd,5,-0.1907597535972721,0.20662830764099008,0.00030454742312431375,0.00028361470119654523,1.0738069001340735
3,early_growth|deep_32_63|odd,6,0.20731314433338352,0.647293855632185,0.0003150932729244236,0.00027577450431896496,1.1425757928658333
3,early_growth|deep_32_63|odd,7,0.6474077697019863,1.1697285930282193,0.0003126508831977847,0.0002850764665249843,1.0967263871652615
3,early_growth|deep_32_63|odd,8,1.170153961098531,1.9389328300333615,0.00033456035256385845,0.0002547417509354005,1.3133314477715865
3,early_growth|deep_32_63|odd,9,1.9389486479322677,6.582359045338727,0.00041214051842689567,0.00017586087980013098,2.3435599713552024
3,early_growth|exhaustion_0_31|even,0,-2.131481872753602,-0.4794768949650399,0.0028374904334545225,0.003330229717213032,0.8520404519809318
3,early_growth|exhaustion_0_31|even,1,-0.47947298220600765,-0.3020597661948291,0.002949987977743146,0.003218241308579223,0.9166459860791157
3,early_growth|exhaustion_0_31|even,2,-0.3019892745264694,-0.18459932033447907,0.0031483879745006476,0.003018117600199724,1.0431627893798117
3,early_growth|exhaustion_0_31|even,3,-0.184596008640902,-0.08940474913524843,0.0030683141171932104,0.003100893513462152,0.9894935456095147
3,early_growth|exhaustion_0_31|even,4,-0.0893821795117155,0.0016762761912184209,0.0030638474464416386,0.003101792376238769,0.9877667731445191
3,early_growth|exhaustion_0_31|even,5,0.001689081443816156,0.08877687082871386,0.0031203825592994562,0.0030479640507556746,1.023759633426722
3,early_growth|exhaustion_0_31|even,6,0.08879506182208415,0.18224659474959215,0.003171992933750143,0.002997417101412758,1.0582420885819004
3,early_growth|exhaustion_0_31|even,7,0.18225039055717873,0.29579755017770654,0.0030575200676917925,0.003106586020044373,0.9842058285088531
3,early_growth|exhaustion_0_31|even,8,0.29583946007339945,0.45616217565535694,0.003033360081911082,0.0031350285420340116,0.9675701644307942
3,early_growth|exhaustion_0_31|even,9,0.4561879713101553,1.8798947657582317,0.0032172316312789884,0.00294882983857539,1.091019762887799
3,early_growth|exhaustion_0_31|odd,0,-2.9472974747030953,-0.457119512792411,0.001995450538396839,0.0021504524979183487,0.9279212353346319
3,early_growth|exhaustion_0_31|odd,1,-0.45710886514142285,-0.26879984692705466,0.0020502258658409147,0.0020899873355038866,0.980975258085291
3,early_growth|exhaustion_0_31|odd,2,-0.26879168270843884,-0.16173332032827104,0.002067408049106601,0.002074342410555679,0.9966570796538742
3,early_growth|exhaustion_0_31|odd,3,-0.16167848407120186,-0.08024393416117308,0.002034755456447606,0.0021085944164048825,0.9649819048258836
3,early_growth|exhaustion_0_31|odd,4,-0.08022875982340273,-0.0083748075253531,0.0021581323862075834,0.00198412673526066,1.0876988590771968
3,early_growth|exhaustion_0_31|odd,5,-0.008370355142846977,0.06926999083793128,0.0019442864775657688,0.0021982791461438965,0.884458409650263
