block_len,alpha,level,state,actual_mass,iid_mass,predicted_mass,actual_survival_ratio,predicted_survival_ratio,prediction_error
5,0.5,cluster,early_growth,0.05933906880616982,0.06013528680769023,0.048841422083865126,0.9867595542685832,0.8121923861452205,-0.010497646722304695
5,0.5,cluster,late_growth,0.06570396670698969,0.06876097605151131,0.06017782844714708,0.9555415074063012,0.8751741453184974,-0.005526138259842613
5,0.5,cluster_xK,balanced|deep_32_63,0.004314051747322091,0.004753893239030164,0.005240571395701773,0.9074776252657696,1.1023746500396578,0.0009265196483796822
5,0.5,cluster_xK,balanced|exhaustion_0_31,0.03256383096575641,0.033038454643353254,0.02733392578164085,0.9856342046648259,0.8273366922487081,-0.005229905184115556
5,0.5,cluster_xK,balanced|tail_64_95,0.0006345424711704259,0.0007375065523153328,0.02096171298905357,0.8603889269571087,28.42240916131014,0.02032717051788314
5,0.5,cluster_xK,early_growth|deep_32_63,0.006946006745100047,0.007411031505093965,0.006740562563023465,0.9372523568852347,0.909530955089092,-0.00020544418207658205
5,0.5,cluster_xK,early_growth|exhaustion_0_31,0.05144275124668913,0.05165682169406579,0.0418239029337157,0.9958559113713097,0.8096491724058262,-0.009618848312973431
5,0.5,cluster_xK,early_growth|tail_64_95,0.0009503108143806447,0.0010674336085304686,0.00027695658712596614,0.8902762727219481,0.25946024643841886,-0.0006733542272546785
5,0.5,cluster_xK,late_growth|deep_32_63,0.012615925377607525,0.014609275967645018,0.01787887077198933,0.8635558261441469,1.2238026587755235,0.0052629453943818065
5,0.5,cluster_xK,late_growth|exhaustion_0_31,0.0513107207298262,0.0509279410579799,0.04183253320517351,1.0075161034177782,0.8214063309087726,-0.009478187524652688
5,0.5,cluster_xK,late_growth|tail_64_95,0.0017773205995559667,0.0032237590258863934,0.00046642446998424933,0.551319309316949,0.14468341654537994,-0.0013108961295717173
5,0.5,cluster_xK_parity,balanced|deep_32_63|even,0.0025766970574855872,0.0028798210364953383,0.003535444230760801,0.8947420776609631,1.2276610893374604,0.0009587471732752139
5,0.5,cluster_xK_parity,balanced|deep_32_63|odd,0.0017373546898365034,0.0018740722025348253,0.0017051271649409722,0.9270478946790839,0.9098513721267825,-3.222752489553124e-05
5,0.5,cluster_xK_parity,balanced|exhaustion_0_31|even,0.019416170948743663,0.019843289657186593,0.016501952347129163,0.9784754082704104,0.8316137410791004,-0.002914218601614501
5,0.5,cluster_xK_parity,balanced|exhaustion_0_31|odd,0.013147660017012742,0.013195164986166663,0.010831973434511687,0.9963998199943901,0.820904736383936,-0.002315686582501055
5,0.5,cluster_xK_parity,balanced|tail_64_95|even,0.0002954455256462099,0.0004485554136449653,0.02087743392675544,0.6586600376649496,46.54371186183046,0.02058198840110923
5,0.5,cluster_xK_parity,balanced|tail_64_95|odd,0.00033909694552421605,0.00028895113867036747,8.42790622981268e-05,1.1735442437936,0.29167236608218217,-0.0002548178832260892
5,0.5,cluster_xK_parity,early_growth|deep_32_63|even,0.003946294414997123,0.004491766665295692,0.00401341426592917,0.8785617573341467,0.8935046196717272,6.711985093204708e-05
5,0.5,cluster_xK_parity,early_growth|deep_32_63|odd,0.0029997123301029236,0.0029192648397982734,0.002727148297094295,1.0275574484397274,0.9341900946824495,-0.0002725640330086287
5,0.5,cluster_xK_parity,early_growth|exhaustion_0_31|even,0.030668515223263824,0.031005100068522497,0.025185798544911105,0.9891442103229854,0.8123114742171286,-0.00548271667835272
5,0.5,cluster_xK_parity,early_growth|exhaustion_0_31|odd,0.020774236023425305,0.020651721625543292,0.01663810438880459,1.0059324060290682,0.8056521722734041,-0.004136131634620715
5,0.5,cluster_xK_parity,early_growth|tail_64_95|even,0.0005646349489688855,0.0006466880497702996,0.00011365077270830466,0.8731179572120453,0.1757428063633971,-0.00045098417626058087
5,0.5,cluster_xK_parity,early_growth|tail_64_95|odd,0.0003856758654117592,0.00042074555876016903,0.0001633058144176615,0.9166486903587258,0.38813437484374763,-0.00022237005099409773
5,0.5,cluster_xK_parity,late_growth|deep_32_63|even,0.0068791226208210834,0.008840409229221365,0.010020483950110962,0.7781452693482352,1.133486436011236,0.003141361329289879
5,0.5,cluster_xK_parity,late_growth|deep_32_63|odd,0.005736802756786443,0.005768866738423653,0.00785838682187837,0.9944418924736729,1.3622063358713812,0.002121584065091927
5,0.5,cluster_xK_parity,late_growth|exhaustion_0_31|even,0.030098448854684257,0.030514758811273756,0.02509515268805858,0.9863570949662662,0.8223939387253854,-0.005003296166625676
5,0.5,cluster_xK_parity,late_growth|exhaustion_0_31|odd,0.02121227187514194,0.020413182246706147,0.01673738051711493,1.0391457646719797,0.819929999881114,-0.004474891358027009
5,0.5,cluster_xK_parity,late_growth|tail_64_95|even,0.0009205199182033517,0.0019483519187512319,0.0004413101081250386,0.4724608061532055,0.2265043105805495,-0.00047920981007831316
5,0.5,cluster_xK_parity,late_growth|tail_64_95|odd,0.0008568006813526151,0.0012754071071351615,2.511436185921076e-05,0.6717860333060034,0.019691251302200296,-0.0008316863194934043
5,0.75,cluster,balanced,0.03751242518424893,0.03852985443469876,0.1559669063036472,0.9735937426866175,4.047949533990152,0.11845448111939827
5,0.75,cluster,early_growth,0.05933906880616982,0.06013528680769023,0.0017031266787072025,0.9867595542685832,0.02832158569649331,-0.05763594212746262
5,0.75,cluster,late_growth,0.06570396670698969,0.06876097605151131,0.004885427715054018,0.9555415074063012,0.07104942360611881,-0.06081853899193567
5,0.75,cluster_xK,balanced|deep_32_63,0.004314051747322091,0.004753893239030164,0.0004681966543922982,0.9074776252657696,0.09848699389130885,-0.0038458550929297924
5,0.75,cluster_xK,balanced|exhaustion_0_31,0.03256383096575641,0.033038454643353254,0.0007837501385305586,0.9856342046648259,0.023722360715446936,-0.031780080827225846
5,0.75,cluster_xK,balanced|tail_64_95,0.0006345424711704259,0.0007375065523153328,0.15471495951072434,0.8603889269571087,209.78113214724834,0.1540804170395539
5,0.75,cluster_xK,early_growth|deep_32_63,0.006946006745100047,0.007411031505093965,0.00046080605309739976,0.9372523568852347,0.06217839618960804,-0.006485200692002647
5,0.75,cluster_xK,early_growth|exhaustion_0_31,0.05144275124668913,0.05165682169406579,0.0011535565990419636,0.9958559113713097,0.02233115707106079,-0.05028919464764717
5,0.75,cluster_xK,early_growth|tail_64_95,0.0009503108143806447,0.0010674336085304686,8.87640265678395e-05,0.8902762727219481,0.08315648472980025,-0.0008615467878128053
